109.1872 	EXP 	text_3: autoDraw = True
109.1873 	EXP 	window1: recordFrameIntervals = False
114.3712 	DATA 	Keypress: 1
114.3727 	EXP 	New trial (rep=0, index=28): {'Stimulus': u'Stimuli/FFHAP3.png', 'Neutral': u'Stimuli/FFNEU.png'}
114.5041 	EXP 	window1: recordFrameIntervals = False
114.5203 	EXP 	image: autoDraw = False
114.5203 	EXP 	image_2: autoDraw = False
114.5203 	EXP 	text: autoDraw = False
114.5203 	EXP 	text_3: autoDraw = False
114.5203 	EXP 	image: image = u'Stimuli/FFNEU.png'
114.5203 	EXP 	image_2: image = u'Stimuli/FFHAP3.png'
114.5203 	EXP 	image: autoDraw = True
114.5203 	EXP 	image_2: autoDraw = True
114.5203 	EXP 	text: autoDraw = True
114.5203 	EXP 	text_3: autoDraw = True
114.5205 	EXP 	window1: recordFrameIntervals = False
116.3547 	DATA 	Keypress: 4
116.3563 	EXP 	New trial (rep=0, index=29): {'Stimulus': u'Stimuli/ARFEA2.png', 'Neutral': u'Stimuli/ARNEU.png'}
116.5045 	EXP 	window1: recordFrameIntervals = False
116.5206 	EXP 	image: autoDraw = False
116.5206 	EXP 	image_2: autoDraw = False
116.5206 	EXP 	text: autoDraw = False
116.5206 	EXP 	text_3: autoDraw = False
116.5206 	EXP 	image: image = u'Stimuli/ARNEU.png'
116.5206 	EXP 	image_2: image = u'Stimuli/ARFEA2.png'
116.5206 	EXP 	image: autoDraw = True
116.5206 	EXP 	image_2: autoDraw = True
116.5206 	EXP 	text: autoDraw = True
116.5206 	EXP 	text_3: autoDraw = True
116.5207 	EXP 	window1: recordFrameIntervals = False
118.1046 	DATA 	Keypress: 3
118.1062 	EXP 	New trial (rep=0, index=30): {'Stimulus': u'Stimuli/FGSAD1.png', 'Neutral': u'Stimuli/FGNEU.png'}
118.2589 	EXP 	window1: recordFrameIntervals = False
118.2703 	EXP 	image: autoDraw = False
118.2703 	EXP 	image_2: autoDraw = False
118.2703 	EXP 	text: autoDraw = False
118.2703 	EXP 	text_3: autoDraw = False
